,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
841,17031805402,Illinois,Cook County,1,5095,2016,0,0.0,0.0,0,0,0,0,0,0,6.9,84113.0,0,1,0,1,0,0,0,0,,1179.0,,,210.0,,1179.0,23.14,210.0,4.12,229.0,4.49,249.0,4.88,1027.0,20.16,4.0,0.08,116.0,2.27,0.0,0.0,0.0,0.0,32.0,0.62,63.0,1.23,3.0,0.15,9.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.0,943.0,1168.0,4334.0,22.0,594.0,0.0,2.0,143.0,292.0,116.0,38.0,17,031,805402,17031805402,8054.02,Census Tract 8054.02,G5020,S,1975580,0,+42.0297737,-087.8113313
842,17031805501,Illinois,Cook County,1,3400,1399,0,38.0,1.12,0,0,0,0,0,0,8.4,135568.0,0,1,0,1,0,0,0,0,,1223.0,,,274.0,,1223.0,35.96,274.0,8.07,261.0,7.67,235.0,6.91,1185.0,34.85,0.0,0.0,24.0,0.7,0.0,0.0,0.0,0.0,14.0,0.41,42.0,1.24,7.0,0.51,11.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.0,734.0,614.0,3205.0,11.0,108.0,0.0,1.0,75.0,150.0,121.0,36.0,17,031,805501,17031805501,8055.01,Census Tract 8055.01,G5020,S,2023288,0,+42.0196060,-087.8378980
843,17031805502,Illinois,Cook County,1,3888,1414,0,35.0,0.9,0,0,0,0,0,0,4.4,193802.0,0,1,0,1,0,0,0,0,,1484.0,,,127.0,,1484.0,38.16,127.0,3.26,438.0,11.27,228.0,5.87,1421.0,36.56,11.0,0.27,24.0,0.61,0.0,0.0,3.0,0.07,25.0,0.65,40.0,1.04,19.0,1.32,2.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.0,1102.0,681.0,3719.0,23.0,64.0,0.0,7.0,75.0,143.0,89.0,7.0,17,031,805502,17031805502,8055.02,Census Tract 8055.02,G5020,S,1826514,0,+42.0172918,-087.8240116
844,17031805600,Illinois,Cook County,1,4511,1491,0,0.0,0.0,0,0,0,0,0,0,2.4,153750.0,0,1,0,1,0,0,0,0,,2466.0,,,124.0,,2466.0,54.67,124.0,2.75,743.0,16.47,290.0,6.43,2378.0,52.72,10.0,0.22,46.0,1.02,0.0,0.0,0.0,0.0,32.0,0.7,95.0,2.11,38.0,2.56,7.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,1353.0,566.0,4345.0,13.0,85.0,0.0,1.0,67.0,155.0,59.0,13.0,17,031,805600,17031805600,8056,Census Tract 8056,G5020,S,1870628,0,+42.0025160,-087.8310080
845,17031805701,Illinois,Cook County,1,5074,1980,0,0.0,0.0,0,0,0,0,0,0,2.6,153125.0,1,1,1,1,1,0,0,0,664.0,4840.0,664.0,64.0,351.0,64.0,4840.0,95.38,351.0,6.92,1233.0,24.3,864.0,17.02,4664.0,91.93,12.0,0.23,89.0,1.75,1.0,0.02,3.0,0.06,71.0,1.39,168.0,3.31,51.0,2.58,7.0,0.34,664.0,13.09,64.0,1.26,98.0,1.92,191.0,3.77,617.0,12.16,6.0,0.11,30.0,0.58,0.0,0.0,0.0,0.0,12.0,0.23,21.0,0.42,23.0,1.15,1.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,1300.0,899.0,4895.0,13.0,89.0,1.0,3.0,73.0,184.0,55.0,7.0,17,031,805701,17031805701,8057.01,Census Tract 8057.01,G5020,S,2755181,0,+42.0029705,-087.8510299
846,17031805702,Illinois,Cook County,1,2015,758,0,1.0,0.05,0,0,0,0,0,0,3.0,131250.0,0,0,0,0,0,0,0,0,3.0,407.0,3.0,0.0,30.0,0.0,407.0,20.18,30.0,1.49,103.0,5.13,79.0,3.94,372.0,18.47,0.0,0.01,23.0,1.16,1.0,0.04,0.0,0.0,10.0,0.49,19.0,0.96,6.0,0.79,7.0,0.95,3.0,0.17,0.0,0.02,1.0,0.05,1.0,0.03,3.0,0.16,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,481.0,367.0,1869.0,5.0,89.0,3.0,1.0,48.0,108.0,32.0,35.0,17,031,805702,17031805702,8057.02,Census Tract 8057.02,G5020,S,1676146,0,+41.9920564,-087.8468300
847,17031805801,Illinois,Cook County,1,2400,1030,0,5.0,0.21,0,0,0,0,0,0,4.1,138281.0,1,1,1,1,1,0,0,0,873.0,2400.0,873.0,66.0,230.0,66.0,2400.0,100.0,230.0,9.59,448.0,18.67,644.0,26.83,2271.0,94.63,3.0,0.13,84.0,3.5,0.0,0.0,4.0,0.17,38.0,1.58,71.0,2.96,50.0,4.86,39.0,3.74,873.0,36.39,66.0,2.75,178.0,7.42,168.0,7.0,826.0,34.42,3.0,0.13,32.0,1.34,0.0,0.0,1.0,0.04,11.0,0.46,25.0,1.05,12.0,1.15,12.0,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.0,448.0,644.0,2271.0,3.0,84.0,0.0,4.0,38.0,71.0,47.0,37.0,17,031,805801,17031805801,8058.01,Census Tract 8058.01,G5020,S,1876387,51753,+42.0183800,-087.8631205
848,17031805802,Illinois,Cook County,1,4926,1891,0,50.0,1.02,0,0,0,0,0,0,3.7,120147.0,0,1,0,1,0,0,0,0,0.0,1827.0,0.0,0.0,206.0,0.0,1827.0,37.1,206.0,4.17,416.0,8.45,385.0,7.81,1736.0,35.25,4.0,0.08,50.0,1.01,0.0,0.0,0.0,0.01,37.0,0.75,80.0,1.61,23.0,1.2,9.0,0.47,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.0,1176.0,814.0,4606.0,22.0,174.0,0.0,3.0,121.0,236.0,47.0,23.0,17,031,805802,17031805802,8058.02,Census Tract 8058.02,G5020,S,1746698,25989,+42.0152617,-087.8473873
849,17031805901,Illinois,Cook County,1,3834,1639,0,213.0,5.56,0,0,0,0,0,0,5.7,98068.0,1,1,1,1,1,0,0,0,862.0,2904.0,862.0,91.0,357.0,91.0,2904.0,75.74,357.0,9.32,556.0,14.51,642.0,16.76,2557.0,66.7,40.0,1.04,189.0,4.93,1.0,0.03,11.0,0.29,106.0,2.76,295.0,7.69,45.0,2.75,38.0,2.35,862.0,22.48,91.0,2.36,178.0,4.63,129.0,3.38,778.0,20.3,8.0,0.22,54.0,1.41,1.0,0.03,0.0,0.0,20.0,0.53,64.0,1.68,8.0,0.47,12.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.0,671.0,888.0,3313.0,79.0,277.0,1.0,11.0,153.0,362.0,87.0,63.0,17,031,805901,17031805901,8059.01,Census Tract 8059.01,G5020,S,3709709,46782,+42.0348744,-087.8707649
850,17031805902,Illinois,Cook County,1,6449,2199,0,368.0,5.71,0,0,0,0,0,0,5.7,133333.0,0,1,0,1,0,0,0,0,,3436.0,,,291.0,,3436.0,53.27,291.0,4.51,701.0,10.86,873.0,13.53,3086.0,47.86,30.0,0.47,211.0,3.27,0.0,0.0,3.0,0.04,105.0,1.63,144.0,2.24,59.0,2.67,41.0,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.0,1299.0,1563.0,5409.0,51.0,719.0,3.0,5.0,262.0,393.0,160.0,73.0,17,031,805902,17031805902,8059.02,Census Tract 8059.02,G5020,S,3023940,0,+42.0329097,-087.8472061
851,17031806001,Illinois,Cook County,1,5812,2561,0,0.0,0.0,0,1,0,1,1,1,8.4,60552.0,0,1,0,1,0,0,0,1,,4008.0,,,1172.0,,4008.0,68.97,1172.0,20.17,629.0,10.82,535.0,9.21,2259.0,38.87,154.0,2.66,1249.0,21.49,1.0,0.01,11.0,0.19,334.0,5.75,486.0,8.37,232.0,9.05,204.0,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.0,965.0,716.0,3052.0,247.0,1887.0,7.0,14.0,605.0,862.0,261.0,256.0,17,031,806001,17031806001,8060.01,Census Tract 8060.01,G5020,S,1835735,0,+42.0603600,-087.8491466
852,17031806002,Illinois,Cook County,1,7550,2718,0,263.0,3.48,1,1,1,1,1,1,22.0,64692.0,1,1,1,1,1,0,0,1,2819.0,7550.0,2819.0,793.0,2237.0,793.0,7550.0,100.0,2237.0,29.63,1551.0,20.54,916.0,12.13,3985.0,52.78,363.0,4.81,2374.0,31.44,4.0,0.05,51.0,0.68,773.0,10.24,865.0,11.46,315.0,11.6,423.0,15.58,2819.0,37.34,793.0,10.5,619.0,8.2,293.0,3.89,1608.0,21.3,171.0,2.26,703.0,9.31,4.0,0.05,19.0,0.25,314.0,4.16,348.0,4.6,104.0,3.83,146.0,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2059.0,1551.0,916.0,3985.0,363.0,2374.0,4.0,51.0,773.0,865.0,299.0,410.0,17,031,806002,17031806002,8060.02,Census Tract 8060.02,G5020,S,2315611,137142,+42.0482017,-087.8665930
853,17031806003,Illinois,Cook County,1,8109,2882,0,0.0,0.0,0,0,0,0,1,0,5.5,79279.0,0,1,0,1,0,0,0,1,,6781.0,,,1459.0,,6781.0,83.62,1459.0,18.0,1444.0,17.8,1006.0,12.4,2826.0,34.85,308.0,3.8,2917.0,35.98,9.0,0.11,14.0,0.18,706.0,8.71,849.0,10.47,219.0,7.6,269.0,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.0,1743.0,1217.0,3486.0,358.0,3354.0,11.0,17.0,883.0,1101.0,310.0,329.0,17,031,806003,17031806003,8060.03,Census Tract 8060.03,G5020,S,1238917,0,+42.0472822,-087.8504401
854,17031806004,Illinois,Cook County,1,7604,2831,0,249.0,3.27,0,0,0,0,0,1,13.3,58736.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2838.0,1439.0,1434.0,4829.0,196.0,1719.0,0.0,26.0,834.0,1190.0,241.0,360.0,17,031,806004,17031806004,8060.04,Census Tract 8060.04,G5020,S,2689674,0,+42.0472606,-087.8358308
855,17031806102,Illinois,Cook County,1,3973,1566,0,44.0,1.11,0,0,0,0,0,0,9.2,108042.0,0,1,0,1,0,0,0,0,156.0,1683.0,156.0,29.0,322.0,29.0,1683.0,42.37,322.0,8.12,334.0,8.4,279.0,7.03,1309.0,32.94,68.0,1.7,194.0,4.89,0.0,0.0,9.0,0.22,104.0,2.62,190.0,4.79,10.0,0.61,87.0,5.59,156.0,3.93,29.0,0.73,35.0,0.88,19.0,0.47,120.0,3.02,6.0,0.15,14.0,0.35,0.0,0.0,0.0,0.0,16.0,0.41,34.0,0.85,0.0,0.0,7.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.0,774.0,625.0,3135.0,107.0,443.0,0.0,25.0,263.0,522.0,17.0,176.0,17,031,806102,17031806102,8061.02,Census Tract 8061.02,G5020,S,3295813,0,+42.0479477,-087.9024641
856,17031806103,Illinois,Cook County,1,5238,1910,0,0.0,0.0,0,0,0,0,0,0,3.6,103409.0,1,1,1,1,1,0,0,0,817.0,4204.0,817.0,162.0,578.0,162.0,4204.0,80.26,578.0,11.03,905.0,17.29,699.0,13.34,3352.0,63.99,50.0,0.95,558.0,10.65,2.0,0.04,13.0,0.25,230.0,4.39,487.0,9.29,26.0,1.38,73.0,3.83,817.0,15.6,162.0,3.09,190.0,3.62,100.0,1.91,541.0,10.34,15.0,0.28,161.0,3.07,0.0,0.0,2.0,0.03,98.0,1.88,183.0,3.49,8.0,0.42,14.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0,1113.0,897.0,4196.0,63.0,684.0,2.0,13.0,280.0,609.0,30.0,85.0,17,031,806103,17031806103,8061.03,Census Tract 8061.03,G5020,S,2713301,0,+42.0588393,-087.9118228
857,17031806104,Illinois,Cook County,1,4206,1709,0,119.0,2.83,1,1,1,1,1,1,16.6,52212.0,1,1,1,1,1,0,0,1,828.0,4136.0,828.0,338.0,1446.0,338.0,4136.0,98.34,1446.0,34.37,890.0,21.15,513.0,12.2,2415.0,57.42,489.0,11.62,870.0,20.69,0.0,0.0,23.0,0.55,339.0,8.06,629.0,14.96,142.0,8.31,533.0,31.21,828.0,19.68,338.0,8.04,179.0,4.25,134.0,3.18,533.0,12.68,76.0,1.81,164.0,3.89,0.0,0.0,0.0,0.01,54.0,1.28,118.0,2.81,25.0,1.48,100.0,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.0,910.0,524.0,2468.0,491.0,882.0,0.0,23.0,342.0,635.0,149.0,554.0,17,031,806104,17031806104,8061.04,Census Tract 8061.04,G5020,S,4654413,67321,+42.0607519,-087.8787477
858,17031806201,Illinois,Cook County,1,4196,2201,0,0.0,0.0,0,0,0,0,0,1,11.9,51310.0,0,0,0,0,0,0,0,0,,117.0,,,28.0,,117.0,2.78,28.0,0.68,11.0,0.26,13.0,0.3,94.0,2.25,2.0,0.06,16.0,0.38,0.0,0.0,0.0,0.0,4.0,0.1,5.0,0.11,2.0,0.08,6.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.0,612.0,709.0,3248.0,114.0,419.0,0.0,14.0,401.0,765.0,71.0,200.0,17,031,806201,17031806201,8062.01,Census Tract 8062.01,G5020,S,627989,0,+42.0454447,-087.8897874
859,17031806202,Illinois,Cook County,1,4550,2520,0,0.0,0.0,0,0,0,0,0,0,10.6,69116.0,0,1,0,1,0,0,0,0,,730.0,,,165.0,,730.0,16.05,165.0,3.63,127.0,2.79,100.0,2.19,614.0,13.49,20.0,0.45,42.0,0.92,0.0,0.0,1.0,0.02,53.0,1.16,86.0,1.89,27.0,1.06,32.0,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.0,618.0,1284.0,4000.0,101.0,241.0,0.0,10.0,198.0,356.0,303.0,239.0,17,031,806202,17031806202,8062.02,Census Tract 8062.02,G5020,S,1204190,0,+42.0376095,-087.8888919
860,17031806300,Illinois,Cook County,1,4960,1824,0,0.0,0.0,0,0,0,0,0,0,6.0,100966.0,0,1,0,1,0,0,0,0,,3501.0,,,602.0,,3501.0,70.58,602.0,12.14,855.0,17.25,354.0,7.14,2963.0,59.73,45.0,0.91,152.0,3.07,1.0,0.02,27.0,0.54,312.0,6.3,611.0,12.31,20.0,1.08,31.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.0,1184.0,558.0,4239.0,54.0,201.0,1.0,39.0,426.0,843.0,41.0,41.0,17,031,806300,17031806300,8063,Census Tract 8063,G5020,S,2011842,0,+42.0379179,-087.9023799
861,17031806400,Illinois,Cook County,1,2494,893,0,0.0,0.0,0,0,0,0,0,0,18.6,107404.0,0,1,0,1,0,0,0,0,,1318.0,,,332.0,,1318.0,52.86,332.0,13.3,305.0,12.21,149.0,5.99,1109.0,44.46,13.0,0.53,69.0,2.78,0.0,0.0,9.0,0.36,118.0,4.73,202.0,8.1,22.0,2.46,39.0,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,569.0,265.0,2107.0,32.0,115.0,0.0,22.0,218.0,408.0,26.0,68.0,17,031,806400,17031806400,8064,Census Tract 8064,G5020,S,1143690,29233,+42.0288302,-087.8818220
862,17031806501,Illinois,Cook County,1,2773,774,0,2.0,0.07,0,0,0,0,0,1,15.1,62900.0,0,0,0,0,0,0,0,0,,125.0,,,53.0,,125.0,4.52,53.0,1.89,30.0,1.07,21.0,0.74,83.0,3.0,1.0,0.05,22.0,0.8,0.0,0.0,0.0,0.0,19.0,0.68,27.0,0.98,2.0,0.32,6.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.0,723.0,263.0,1443.0,112.0,575.0,1.0,37.0,605.0,1169.0,24.0,109.0,17,031,806501,17031806501,8065.01,Census Tract 8065.01,G5020,S,834964,0,+42.0157961,-087.8910650
863,17031806502,Illinois,Cook County,1,4205,1462,0,0.0,0.0,0,0,0,0,0,0,5.0,85761.0,0,1,0,1,0,0,0,0,1.0,3169.0,1.0,0.0,697.0,0.0,3169.0,75.36,697.0,16.57,767.0,18.24,388.0,9.22,2382.0,56.64,39.0,0.92,203.0,4.84,0.0,0.0,53.0,1.27,492.0,11.69,1017.0,24.19,24.0,1.64,64.0,4.36,1.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.0,1027.0,518.0,3097.0,45.0,301.0,0.0,70.0,692.0,1383.0,47.0,84.0,17,031,806502,17031806502,8065.02,Census Tract 8065.02,G5020,S,2501772,0,+42.0165186,-087.8782739
864,17031806600,Illinois,Cook County,1,3490,1279,0,0.0,0.0,0,0,0,0,0,0,5.6,90167.0,0,1,0,1,0,0,0,0,130.0,2207.0,130.0,29.0,411.0,29.0,2207.0,63.25,411.0,11.78,466.0,13.36,324.0,9.28,1830.0,52.43,11.0,0.32,121.0,3.46,1.0,0.03,12.0,0.34,233.0,6.67,490.0,14.03,58.0,4.54,66.0,5.19,130.0,3.72,29.0,0.82,28.0,0.79,17.0,0.5,113.0,3.25,0.0,0.01,2.0,0.05,1.0,0.02,1.0,0.03,12.0,0.35,28.0,0.81,4.0,0.31,4.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.0,764.0,468.0,2778.0,30.0,328.0,1.0,13.0,340.0,710.0,78.0,99.0,17,031,806600,17031806600,8066,Census Tract 8066,G5020,S,2823863,122767,+42.0034176,-087.8730733
865,17031806700,Illinois,Cook County,1,4409,1601,0,6.0,0.14,0,0,0,0,0,0,2.1,140130.0,1,1,1,1,1,0,0,0,933.0,4409.0,933.0,41.0,252.0,41.0,4409.0,100.0,252.0,5.71,1130.0,25.63,769.0,17.44,3414.0,77.43,317.0,7.19,528.0,11.98,1.0,0.02,6.0,0.14,143.0,3.24,229.0,5.19,26.0,1.59,58.0,3.61,933.0,21.17,41.0,0.93,246.0,5.59,162.0,3.67,771.0,17.49,77.0,1.74,57.0,1.3,1.0,0.02,0.0,0.01,27.0,0.62,64.0,1.46,9.0,0.55,12.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,1130.0,769.0,3414.0,317.0,528.0,1.0,6.0,143.0,229.0,23.0,53.0,17,031,806700,17031806700,8067,Census Tract 8067,G5020,S,1770242,0,+42.0528073,-087.7228021
866,17031806801,Illinois,Cook County,1,4225,1462,0,457.0,10.82,0,0,0,0,1,0,14.2,89375.0,0,1,0,1,0,0,0,1,1.0,1944.0,1.0,1.0,536.0,1.0,1944.0,46.0,536.0,12.69,362.0,8.57,414.0,9.8,1286.0,30.44,78.0,1.84,470.0,11.13,1.0,0.02,0.0,0.0,109.0,2.57,145.0,3.44,121.0,8.3,67.0,4.58,1.0,0.03,1.0,0.02,0.0,0.01,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0,734.0,1015.0,2738.0,225.0,1053.0,2.0,11.0,196.0,245.0,200.0,125.0,17,031,806801,17031806801,8068.01,Census Tract 8068.01,G5020,S,2239509,0,+42.0563812,-087.7395379
867,17031806802,Illinois,Cook County,1,3300,1152,0,0.0,0.0,0,0,0,0,0,0,4.4,94500.0,0,1,0,1,0,0,0,0,,2264.0,,,627.0,,2264.0,68.59,627.0,19.0,543.0,16.46,329.0,9.96,1338.0,40.53,213.0,6.45,625.0,18.95,3.0,0.09,6.0,0.19,78.0,2.37,183.0,5.56,64.0,5.53,47.0,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.0,792.0,495.0,2078.0,279.0,800.0,3.0,7.0,133.0,256.0,84.0,64.0,17,031,806802,17031806802,8068.02,Census Tract 8068.02,G5020,S,964595,0,+42.0443774,-087.7397696
868,17031806900,Illinois,Cook County,1,4713,2088,0,7.0,0.15,0,0,0,0,0,0,8.9,92375.0,0,1,0,1,0,0,0,0,84.0,2846.0,84.0,12.0,586.0,12.0,2846.0,60.39,586.0,12.43,500.0,10.62,471.0,9.98,1475.0,31.3,114.0,2.41,1095.0,23.24,0.0,0.0,0.0,0.0,162.0,3.44,276.0,5.87,44.0,2.12,181.0,8.67,84.0,1.79,12.0,0.25,11.0,0.22,13.0,0.28,49.0,1.04,2.0,0.05,31.0,0.65,0.0,0.0,0.0,0.0,2.0,0.05,6.0,0.12,2.0,0.08,7.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.0,711.0,1238.0,2754.0,181.0,1534.0,0.0,3.0,241.0,393.0,257.0,359.0,17,031,806900,17031806900,8069,Census Tract 8069,G5020,S,2740264,0,+42.0567650,-087.7557144
869,17031807000,Illinois,Cook County,1,5736,2056,0,137.0,2.39,0,1,0,1,1,1,15.0,65991.0,0,1,0,1,0,0,0,1,,5476.0,,,2071.0,,5476.0,95.48,2071.0,36.11,1176.0,20.5,802.0,13.99,2971.0,51.8,516.0,8.99,1486.0,25.91,0.0,0.0,12.0,0.21,492.0,8.57,643.0,11.21,179.0,8.72,209.0,10.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.0,1239.0,828.0,3086.0,557.0,1565.0,0.0,13.0,515.0,675.0,190.0,213.0,17,031,807000,17031807000,8070,Census Tract 8070,G5020,S,1135602,0,+42.0444492,-087.7555401
870,17031807100,Illinois,Cook County,1,3817,1305,0,0.0,0.0,0,0,0,0,0,0,5.0,127845.0,0,1,0,1,0,0,0,0,,2304.0,,,310.0,,2304.0,60.36,310.0,8.11,638.0,16.72,381.0,9.98,1514.0,39.66,380.0,9.94,213.0,5.58,0.0,0.0,6.0,0.16,192.0,5.02,203.0,5.32,31.0,2.37,20.0,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.0,1027.0,661.0,2756.0,441.0,359.0,1.0,6.0,254.0,283.0,41.0,30.0,17,031,807100,17031807100,8071,Census Tract 8071,G5020,S,1528033,0,+42.0444535,-087.7210786
871,17031807200,Illinois,Cook County,1,5912,1961,0,14.0,0.24,0,0,0,0,0,0,5.1,108657.0,0,1,0,1,0,0,0,0,,2147.0,,,396.0,,2147.0,36.32,396.0,6.7,541.0,9.16,284.0,4.81,989.0,16.72,386.0,6.53,615.0,10.41,0.0,0.0,2.0,0.03,156.0,2.63,205.0,3.47,45.0,2.31,61.0,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.0,1412.0,909.0,3391.0,695.0,1441.0,3.0,6.0,376.0,540.0,101.0,159.0,17,031,807200,17031807200,8072,Census Tract 8072,G5020,S,2489124,0,+42.0371751,-087.7285103
